label,video_name,frame,CA,SA,KA
SLOUNCHED,SLOUNCH_004.mp4,89,51.86,88.26,143.59
SLOUNCHED,SLOUNCH_004.mp4,90,51.42,88.58,142.84
SLOUNCHED,SLOUNCH_004.mp4,91,51.06,88.72,142.35
SLOUNCHED,SLOUNCH_004.mp4,92,50.87,88.86,142.01
SLOUNCHED,SLOUNCH_004.mp4,93,50.68,88.57,142.1
SLOUNCHED,SLOUNCH_004.mp4,94,50.48,88.71,141.77
SLOUNCHED,SLOUNCH_004.mp4,95,50.48,88.69,141.79
SLOUNCHED,SLOUNCH_004.mp4,96,50.48,88.85,141.63
SLOUNCHED,SLOUNCH_004.mp4,97,49.91,89.03,140.88
SLOUNCHED,SLOUNCH_004.mp4,98,49.97,88.69,141.28
SLOUNCHED,SLOUNCH_004.mp4,99,49.65,88.81,140.84
SLOUNCHED,SLOUNCH_004.mp4,100,49.97,89.31,140.66
SLOUNCHED,SLOUNCH_004.mp4,101,49.81,89.29,140.52
SLOUNCHED,SLOUNCH_004.mp4,102,50.19,89.04,141.16
SLOUNCHED,SLOUNCH_004.mp4,103,49.65,88.78,140.87
SLOUNCHED,SLOUNCH_004.mp4,104,50.03,88.64,141.39
SLOUNCHED,SLOUNCH_004.mp4,105,49.96,88.12,141.84
SLOUNCHED,SLOUNCH_004.mp4,106,49.96,88.12,141.84
SLOUNCHED,SLOUNCH_004.mp4,107,49.76,88.13,141.63
SLOUNCHED,SLOUNCH_004.mp4,108,49.2,88.14,141.06
SLOUNCHED,SLOUNCH_004.mp4,109,48.45,88.01,140.45
SLOUNCHED,SLOUNCH_004.mp4,110,48.62,87.79,140.83
SLOUNCHED,SLOUNCH_004.mp4,111,48.28,87.79,140.49
SLOUNCHED,SLOUNCH_004.mp4,112,47.76,87.74,140.02
SLOUNCHED,SLOUNCH_004.mp4,113,47.57,87.55,140.02
SLOUNCHED,SLOUNCH_004.mp4,114,47.57,87.56,140.01
SLOUNCHED,SLOUNCH_004.mp4,115,47.38,87.71,139.67
SLOUNCHED,SLOUNCH_004.mp4,116,47.57,87.42,140.15
SLOUNCHED,SLOUNCH_004.mp4,117,47.41,87.27,140.14
SLOUNCHED,SLOUNCH_004.mp4,118,47.78,87.29,140.49
SLOUNCHED,SLOUNCH_004.mp4,119,47.78,87.27,140.51
SLOUNCHED,SLOUNCH_004.mp4,120,47.8,86.8,141.0
SLOUNCHED,SLOUNCH_004.mp4,121,48.15,86.97,141.18
SLOUNCHED,SLOUNCH_004.mp4,122,47.76,87.15,140.61
SLOUNCHED,SLOUNCH_004.mp4,123,47.95,86.39,141.57
SLOUNCHED,SLOUNCH_004.mp4,124,47.95,85.79,142.16
SLOUNCHED,SLOUNCH_004.mp4,125,47.94,85.86,142.07
SLOUNCHED,SLOUNCH_004.mp4,126,47.94,85.73,142.2
SLOUNCHED,SLOUNCH_004.mp4,127,47.95,85.6,142.35
SLOUNCHED,SLOUNCH_004.mp4,128,47.76,85.6,142.16
SLOUNCHED,SLOUNCH_004.mp4,129,48.28,85.72,142.56
SLOUNCHED,SLOUNCH_004.mp4,130,48.45,85.71,142.74
SLOUNCHED,SLOUNCH_004.mp4,131,48.64,85.71,142.93
SLOUNCHED,SLOUNCH_004.mp4,132,48.81,85.7,143.11
SLOUNCHED,SLOUNCH_004.mp4,133,48.64,85.7,142.94
SLOUNCHED,SLOUNCH_004.mp4,134,48.64,85.7,142.94
SLOUNCHED,SLOUNCH_004.mp4,135,48.67,85.54,143.13
SLOUNCHED,SLOUNCH_004.mp4,136,48.86,85.54,143.33
SLOUNCHED,SLOUNCH_004.mp4,137,48.47,85.97,142.51
SLOUNCHED,SLOUNCH_004.mp4,138,48.47,85.97,142.51
SLOUNCHED,SLOUNCH_004.mp4,139,48.47,86.12,142.35
SLOUNCHED,SLOUNCH_004.mp4,140,48.64,86.12,142.53
SLOUNCHED,SLOUNCH_004.mp4,141,48.64,86.19,142.46
SLOUNCHED,SLOUNCH_004.mp4,142,48.64,86.19,142.46
SLOUNCHED,SLOUNCH_004.mp4,143,48.26,86.34,141.92
SLOUNCHED,SLOUNCH_004.mp4,144,48.24,86.19,142.05
SLOUNCHED,SLOUNCH_004.mp4,145,47.9,85.74,142.16
SLOUNCHED,SLOUNCH_004.mp4,146,47.9,85.6,142.3
SLOUNCHED,SLOUNCH_004.mp4,147,48.28,85.3,142.99
SLOUNCHED,SLOUNCH_004.mp4,148,48.3,85.27,143.03
SLOUNCHED,SLOUNCH_004.mp4,149,48.3,85.27,143.03
SLOUNCHED,SLOUNCH_004.mp4,150,48.11,85.27,142.84
SLOUNCHED,SLOUNCH_004.mp4,151,47.05,85.5,141.55
SLOUNCHED,SLOUNCH_004.mp4,152,46.88,85.38,141.5
SLOUNCHED,SLOUNCH_004.mp4,153,47.46,85.2,142.26
SLOUNCHED,SLOUNCH_004.mp4,154,48.66,84.14,144.52
SLOUNCHED,SLOUNCH_004.mp4,155,49.73,83.43,146.3
SLOUNCHED,SLOUNCH_004.mp4,156,48.95,83.79,145.16
SLOUNCHED,SLOUNCH_004.mp4,157,48.53,84.1,144.43
SLOUNCHED,SLOUNCH_004.mp4,158,48.14,84.11,144.02
SLOUNCHED,SLOUNCH_004.mp4,159,47.56,84.1,143.46
SLOUNCHED,SLOUNCH_004.mp4,160,47.32,84.42,142.9
SLOUNCHED,SLOUNCH_004.mp4,161,46.92,84.45,142.47
SLOUNCHED,SLOUNCH_004.mp4,162,46.72,84.48,142.25
SLOUNCHED,SLOUNCH_004.mp4,163,46.72,84.49,142.23
SLOUNCHED,SLOUNCH_004.mp4,164,46.54,84.52,142.02
SLOUNCHED,SLOUNCH_004.mp4,165,45.59,84.43,141.16
SLOUNCHED,SLOUNCH_004.mp4,166,45.2,84.46,140.74
SLOUNCHED,SLOUNCH_004.mp4,167,46.37,84.25,142.12
SLOUNCHED,SLOUNCH_004.mp4,168,46.77,83.82,142.95
SLOUNCHED,SLOUNCH_004.mp4,169,48.01,83.04,144.98
SLOUNCHED,SLOUNCH_004.mp4,170,46.22,82.89,143.33
SLOUNCHED,SLOUNCH_004.mp4,171,45.6,82.95,142.66
SLOUNCHED,SLOUNCH_004.mp4,172,45.2,83.27,141.93
SLOUNCHED,SLOUNCH_004.mp4,173,45.4,83.04,142.36
SLOUNCHED,SLOUNCH_004.mp4,174,45.99,82.84,143.15
SLOUNCHED,SLOUNCH_004.mp4,175,46.0,82.69,143.3
SLOUNCHED,SLOUNCH_004.mp4,176,46.96,82.37,144.59
SLOUNCHED,SLOUNCH_004.mp4,177,44.8,82.66,142.14
SLOUNCHED,SLOUNCH_004.mp4,178,44.39,82.82,141.57
SLOUNCHED,SLOUNCH_004.mp4,179,44.39,83.0,141.39
SLOUNCHED,SLOUNCH_004.mp4,180,44.8,82.84,141.96
SLOUNCHED,SLOUNCH_004.mp4,181,44.8,82.71,142.08
SLOUNCHED,SLOUNCH_004.mp4,182,44.8,82.91,141.89
SLOUNCHED,SLOUNCH_004.mp4,183,44.8,83.09,141.71
SLOUNCHED,SLOUNCH_004.mp4,184,44.6,83.27,141.33
SLOUNCHED,SLOUNCH_004.mp4,185,44.4,83.41,140.99
SLOUNCHED,SLOUNCH_004.mp4,186,44.4,83.41,140.99
SLOUNCHED,SLOUNCH_004.mp4,187,45.2,83.57,141.63
SLOUNCHED,SLOUNCH_004.mp4,188,45.0,83.89,141.11
SLOUNCHED,SLOUNCH_004.mp4,189,45.0,84.04,140.96
SLOUNCHED,SLOUNCH_004.mp4,190,44.81,84.18,140.63
SLOUNCHED,SLOUNCH_004.mp4,191,44.81,84.18,140.63
SLOUNCHED,SLOUNCH_004.mp4,192,45.0,84.18,140.82
SLOUNCHED,SLOUNCH_004.mp4,193,45.0,84.32,140.68
SLOUNCHED,SLOUNCH_004.mp4,194,45.0,84.46,140.54
SLOUNCHED,SLOUNCH_004.mp4,195,44.81,84.47,140.33
SLOUNCHED,SLOUNCH_004.mp4,196,44.81,84.33,140.47
SLOUNCHED,SLOUNCH_004.mp4,197,44.81,84.33,140.47
SLOUNCHED,SLOUNCH_004.mp4,198,44.8,84.29,140.51
SLOUNCHED,SLOUNCH_004.mp4,199,44.8,84.15,140.65
SLOUNCHED,SLOUNCH_004.mp4,200,44.4,84.28,140.13
SLOUNCHED,SLOUNCH_004.mp4,201,44.8,84.26,140.54
SLOUNCHED,SLOUNCH_004.mp4,202,45.0,84.26,140.74
SLOUNCHED,SLOUNCH_004.mp4,203,44.8,84.26,140.54
SLOUNCHED,SLOUNCH_004.mp4,204,44.6,84.12,140.48
SLOUNCHED,SLOUNCH_004.mp4,205,44.2,84.28,139.92
SLOUNCHED,SLOUNCH_004.mp4,206,43.99,84.29,139.71
SLOUNCHED,SLOUNCH_004.mp4,207,43.99,84.3,139.69
SLOUNCHED,SLOUNCH_004.mp4,208,43.81,84.49,139.32
SLOUNCHED,SLOUNCH_004.mp4,209,43.22,84.5,138.72
SLOUNCHED,SLOUNCH_004.mp4,210,43.42,84.46,138.96
SLOUNCHED,SLOUNCH_004.mp4,211,43.62,84.45,139.18
SLOUNCHED,SLOUNCH_004.mp4,212,43.61,84.32,139.29
SLOUNCHED,SLOUNCH_004.mp4,213,43.41,84.3,139.11
SLOUNCHED,SLOUNCH_004.mp4,214,44.01,84.15,139.86
SLOUNCHED,SLOUNCH_004.mp4,215,44.61,84.13,140.47
SLOUNCHED,SLOUNCH_005.mp4,0,37.64,80.99,136.65
SLOUNCHED,SLOUNCH_005.mp4,1,31.39,81.63,129.76
SLOUNCHED,SLOUNCH_005.mp4,2,30.4,82.19,128.21
SLOUNCHED,SLOUNCH_005.mp4,3,27.07,80.26,126.81
SLOUNCHED,SLOUNCH_005.mp4,4,26.57,79.05,127.52
SLOUNCHED,SLOUNCH_005.mp4,5,26.32,78.31,128.01
SLOUNCHED,SLOUNCH_005.mp4,6,27.18,78.19,128.99
SLOUNCHED,SLOUNCH_005.mp4,7,25.7,77.68,128.02
SLOUNCHED,SLOUNCH_005.mp4,8,25.02,77.63,127.39
SLOUNCHED,SLOUNCH_005.mp4,9,24.7,77.22,127.48
SLOUNCHED,SLOUNCH_005.mp4,10,20.95,75.67,125.27
SLOUNCHED,SLOUNCH_005.mp4,11,17.88,75.11,122.77
SLOUNCHED,SLOUNCH_005.mp4,12,15.88,74.6,121.27
SLOUNCHED,SLOUNCH_005.mp4,13,15.43,74.98,120.45
SLOUNCHED,SLOUNCH_005.mp4,14,14.53,74.61,119.92
SLOUNCHED,SLOUNCH_005.mp4,15,13.54,75.05,118.49
SLOUNCHED,SLOUNCH_005.mp4,16,13.65,73.81,119.84
SLOUNCHED,SLOUNCH_005.mp4,17,13.91,73.52,120.39
SLOUNCHED,SLOUNCH_005.mp4,18,14.1,73.2,120.91
SLOUNCHED,SLOUNCH_005.mp4,19,13.9,72.82,121.08
SLOUNCHED,SLOUNCH_005.mp4,20,13.3,72.74,120.56
SLOUNCHED,SLOUNCH_005.mp4,21,13.9,72.53,121.37
SLOUNCHED,SLOUNCH_005.mp4,22,14.24,72.26,121.98
SLOUNCHED,SLOUNCH_005.mp4,23,13.7,72.12,121.58
SLOUNCHED,SLOUNCH_005.mp4,24,13.77,72.01,121.75
SLOUNCHED,SLOUNCH_005.mp4,25,13.37,71.45,121.91
SLOUNCHED,SLOUNCH_005.mp4,26,12.91,71.09,121.82
SLOUNCHED,SLOUNCH_005.mp4,27,12.29,71.45,120.83
SLOUNCHED,SLOUNCH_005.mp4,28,12.31,71.05,121.27
SLOUNCHED,SLOUNCH_005.mp4,29,11.65,70.28,121.37
SLOUNCHED,SLOUNCH_005.mp4,30,11.6,69.35,122.25
SLOUNCHED,SLOUNCH_005.mp4,31,11.99,70.1,121.9
SLOUNCHED,SLOUNCH_005.mp4,32,12.34,69.8,122.54
SLOUNCHED,SLOUNCH_005.mp4,33,12.22,70.13,122.09
SLOUNCHED,SLOUNCH_005.mp4,34,11.59,70.08,121.51
SLOUNCHED,SLOUNCH_005.mp4,35,12.25,70.35,121.91
SLOUNCHED,SLOUNCH_005.mp4,36,11.7,69.39,122.31
SLOUNCHED,SLOUNCH_005.mp4,37,11.64,69.24,122.4
SLOUNCHED,SLOUNCH_005.mp4,38,12.23,69.02,123.21
SLOUNCHED,SLOUNCH_005.mp4,39,12.44,69.36,123.08
SLOUNCHED,SLOUNCH_005.mp4,40,12.71,68.86,123.85
SLOUNCHED,SLOUNCH_005.mp4,41,12.71,68.58,124.13
SLOUNCHED,SLOUNCH_005.mp4,42,12.71,68.43,124.28
SLOUNCHED,SLOUNCH_005.mp4,43,12.38,68.39,123.99
SLOUNCHED,SLOUNCH_005.mp4,44,11.85,68.33,123.52
SLOUNCHED,SLOUNCH_005.mp4,45,12.11,68.46,123.66
SLOUNCHED,SLOUNCH_005.mp4,46,12.17,68.44,123.74
SLOUNCHED,SLOUNCH_005.mp4,47,13.3,69.09,124.22
SLOUNCHED,SLOUNCH_005.mp4,48,13.57,69.05,124.52
SLOUNCHED,SLOUNCH_005.mp4,49,13.9,68.84,125.06
SLOUNCHED,SLOUNCH_005.mp4,50,14.5,68.62,125.88
SLOUNCHED,SLOUNCH_005.mp4,51,14.5,68.48,126.03
SLOUNCHED,SLOUNCH_005.mp4,52,14.77,68.56,126.21
SLOUNCHED,SLOUNCH_005.mp4,53,16.13,68.85,127.28
SLOUNCHED,SLOUNCH_005.mp4,54,16.13,69.3,126.83
SLOUNCHED,SLOUNCH_005.mp4,55,15.58,69.79,125.79
SLOUNCHED,SLOUNCH_005.mp4,56,15.07,69.6,125.47
SLOUNCHED,SLOUNCH_005.mp4,57,14.68,69.67,125.01
SLOUNCHED,SLOUNCH_005.mp4,58,14.68,69.63,125.05
SLOUNCHED,SLOUNCH_005.mp4,59,14.29,69.7,124.59
SLOUNCHED,SLOUNCH_005.mp4,60,14.1,69.29,124.81
SLOUNCHED,SLOUNCH_005.mp4,61,14.23,68.13,126.1
SLOUNCHED,SLOUNCH_005.mp4,62,14.37,67.85,126.51
SLOUNCHED,SLOUNCH_005.mp4,63,14.1,67.9,126.21
SLOUNCHED,SLOUNCH_005.mp4,64,14.63,67.68,126.95
SLOUNCHED,SLOUNCH_005.mp4,65,15.16,68.2,126.96
SLOUNCHED,SLOUNCH_005.mp4,66,15.16,68.07,127.09
SLOUNCHED,SLOUNCH_005.mp4,67,15.02,68.56,126.46
SLOUNCHED,SLOUNCH_005.mp4,68,14.95,68.28,126.67
SLOUNCHED,SLOUNCH_005.mp4,69,14.88,68.0,126.87
SLOUNCHED,SLOUNCH_005.mp4,70,14.61,68.28,126.33
SLOUNCHED,SLOUNCH_005.mp4,71,14.66,68.48,126.19
SLOUNCHED,SLOUNCH_005.mp4,72,14.53,68.71,125.82
SLOUNCHED,SLOUNCH_005.mp4,73,14.47,69.04,125.43
SLOUNCHED,SLOUNCH_005.mp4,74,14.65,69.1,125.55
SLOUNCHED,SLOUNCH_005.mp4,75,14.96,68.69,126.27
SLOUNCHED,SLOUNCH_005.mp4,76,17.16,69.33,127.83
SLOUNCHED,SLOUNCH_005.mp4,77,16.99,68.45,128.54
SLOUNCHED,SLOUNCH_005.mp4,78,17.8,68.89,128.91
SLOUNCHED,SLOUNCH_005.mp4,79,18.91,68.68,130.23
SLOUNCHED,SLOUNCH_005.mp4,80,16.09,68.96,127.12
SLOUNCHED,SLOUNCH_005.mp4,81,15.01,69.47,125.54
SLOUNCHED,SLOUNCH_005.mp4,82,10.35,68.43,121.92
SLOUNCHED,SLOUNCH_005.mp4,83,9.0,66.8,122.2
SLOUNCHED,SLOUNCH_005.mp4,84,8.91,66.85,122.07
SLOUNCHED,SLOUNCH_005.mp4,85,4.18,66.6,117.58
SLOUNCHED,SLOUNCH_005.mp4,86,0.55,66.8,112.65
SLOUNCHED,SLOUNCH_005.mp4,87,0.55,66.85,112.61
SLOUNCHED,SLOUNCH_005.mp4,88,0.54,66.96,112.5
SLOUNCHED,SLOUNCH_005.mp4,89,1.36,66.88,114.48
SLOUNCHED,SLOUNCH_005.mp4,90,1.11,66.36,114.75
SLOUNCHED,SLOUNCH_005.mp4,91,0.83,66.7,114.14
SLOUNCHED,SLOUNCH_005.mp4,92,0.87,65.69,115.18
SLOUNCHED,SLOUNCH_005.mp4,93,0.58,65.34,115.24
SLOUNCHED,SLOUNCH_005.mp4,94,0.29,65.85,114.44
SLOUNCHED,SLOUNCH_005.mp4,95,0.3,64.52,115.78
SLOUNCHED,SLOUNCH_005.mp4,96,0.3,63.66,116.64
SLOUNCHED,SLOUNCH_005.mp4,97,0.3,63.54,116.16
SLOUNCHED,SLOUNCH_005.mp4,98,0.6,63.49,115.91
SLOUNCHED,SLOUNCH_005.mp4,99,0.9,63.54,115.56
SLOUNCHED,SLOUNCH_005.mp4,100,0.9,63.76,115.34
SLOUNCHED,SLOUNCH_005.mp4,101,0.9,63.76,115.34
SLOUNCHED,SLOUNCH_005.mp4,102,0.0,64.07,115.93
SLOUNCHED,SLOUNCH_005.mp4,103,0.0,64.73,115.27
SLOUNCHED,SLOUNCH_005.mp4,104,0.3,64.26,115.44
SLOUNCHED,SLOUNCH_005.mp4,105,0.6,63.95,116.64
SLOUNCHED,SLOUNCH_005.mp4,106,1.52,63.8,117.71
SLOUNCHED,SLOUNCH_005.mp4,107,0.92,62.47,118.46
SLOUNCHED,SLOUNCH_005.mp4,108,3.65,62.25,114.09
SLOUNCHED,SLOUNCH_006.mp4,0,31.07,69.09,141.98
SLOUNCHED,SLOUNCH_006.mp4,1,34.66,71.48,143.17
SLOUNCHED,SLOUNCH_006.mp4,2,32.98,75.14,137.83
SLOUNCHED,SLOUNCH_006.mp4,3,36.36,76.2,140.16
SLOUNCHED,SLOUNCH_006.mp4,4,35.1,77.56,137.54
SLOUNCHED,SLOUNCH_006.mp4,5,35.79,77.27,138.52
SLOUNCHED,SLOUNCH_006.mp4,6,35.67,76.64,139.02
SLOUNCHED,SLOUNCH_006.mp4,7,34.81,76.98,137.84
SLOUNCHED,SLOUNCH_006.mp4,8,34.99,76.67,138.32
SLOUNCHED,SLOUNCH_006.mp4,9,35.54,76.52,139.02
SLOUNCHED,SLOUNCH_006.mp4,10,36.27,76.46,139.81
SLOUNCHED,SLOUNCH_006.mp4,11,35.41,76.87,138.54
SLOUNCHED,SLOUNCH_006.mp4,12,34.88,76.93,137.95
SLOUNCHED,SLOUNCH_006.mp4,13,34.28,75.93,138.34
SLOUNCHED,SLOUNCH_006.mp4,14,34.64,75.53,139.12
SLOUNCHED,SLOUNCH_006.mp4,15,34.71,75.51,139.21
SLOUNCHED,SLOUNCH_006.mp4,16,36.05,75.54,140.51
SLOUNCHED,SLOUNCH_006.mp4,17,38.23,75.69,142.54
SLOUNCHED,SLOUNCH_006.mp4,18,37.83,75.87,141.96
SLOUNCHED,SLOUNCH_006.mp4,19,37.58,75.99,141.59
SLOUNCHED,SLOUNCH_006.mp4,20,38.97,76.36,142.61
SLOUNCHED,SLOUNCH_006.mp4,21,38.74,76.18,142.56
SLOUNCHED,SLOUNCH_006.mp4,22,40.95,76.46,144.49
SLOUNCHED,SLOUNCH_006.mp4,23,38.74,77.35,141.39
SLOUNCHED,SLOUNCH_006.mp4,24,36.72,77.85,138.87
SLOUNCHED,SLOUNCH_006.mp4,25,34.47,78.54,135.92
SLOUNCHED,SLOUNCH_006.mp4,26,32.69,79.08,133.61
SLOUNCHED,SLOUNCH_006.mp4,27,32.83,79.22,133.61
SLOUNCHED,SLOUNCH_006.mp4,28,33.11,79.34,133.77
SLOUNCHED,SLOUNCH_006.mp4,29,33.11,79.58,133.53
SLOUNCHED,SLOUNCH_006.mp4,30,33.62,79.61,134.01
SLOUNCHED,SLOUNCH_006.mp4,31,33.62,79.58,134.03
SLOUNCHED,SLOUNCH_006.mp4,32,34.05,79.58,134.47
SLOUNCHED,SLOUNCH_006.mp4,33,34.84,79.54,135.3
SLOUNCHED,SLOUNCH_006.mp4,34,35.72,79.01,136.71
SLOUNCHED,SLOUNCH_006.mp4,35,37.13,78.62,138.52
SLOUNCHED,SLOUNCH_006.mp4,36,37.67,78.54,139.12
SLOUNCHED,SLOUNCH_006.mp4,37,38.04,78.18,139.86
SLOUNCHED,SLOUNCH_006.mp4,38,38.58,78.14,140.44
SLOUNCHED,SLOUNCH_006.mp4,39,38.95,78.07,140.88
SLOUNCHED,SLOUNCH_006.mp4,40,39.67,77.7,141.97
SLOUNCHED,SLOUNCH_006.mp4,41,39.84,77.35,142.49
SLOUNCHED,SLOUNCH_006.mp4,42,40.22,77.23,142.99
SLOUNCHED,SLOUNCH_006.mp4,43,40.36,76.63,143.73
SLOUNCHED,SLOUNCH_006.mp4,44,41.16,77.02,144.14
SLOUNCHED,SLOUNCH_006.mp4,45,42.13,77.06,145.07
SLOUNCHED,SLOUNCH_006.mp4,46,42.49,76.39,146.1
SLOUNCHED,SLOUNCH_006.mp4,47,44.04,76.33,147.71
SLOUNCHED,SLOUNCH_006.mp4,48,44.42,76.21,148.21
SLOUNCHED,SLOUNCH_006.mp4,49,44.81,76.15,148.66
SLOUNCHED,SLOUNCH_006.mp4,50,45.77,76.67,149.1
SLOUNCHED,SLOUNCH_006.mp4,51,45.77,76.82,148.95
SLOUNCHED,SLOUNCH_006.mp4,52,45.77,76.91,148.86
SLOUNCHED,SLOUNCH_006.mp4,53,46.16,76.94,149.22
SLOUNCHED,SLOUNCH_006.mp4,54,46.15,77.16,149.0
SLOUNCHED,SLOUNCH_006.mp4,55,45.57,77.5,148.07
SLOUNCHED,SLOUNCH_006.mp4,56,45.57,77.75,147.82
SLOUNCHED,SLOUNCH_006.mp4,57,45.38,77.87,147.51
SLOUNCHED,SLOUNCH_006.mp4,58,45.19,77.87,147.32
SLOUNCHED,SLOUNCH_006.mp4,59,45.19,77.54,147.65
SLOUNCHED,SLOUNCH_006.mp4,60,45.57,77.57,148.0
SLOUNCHED,SLOUNCH_006.mp4,61,45.76,77.12,148.64
SLOUNCHED,SLOUNCH_006.mp4,62,47.15,76.03,151.12
SLOUNCHED,SLOUNCH_006.mp4,63,46.78,75.51,151.27
SLOUNCHED,SLOUNCH_006.mp4,64,45.81,76.13,149.68
SLOUNCHED,SLOUNCH_006.mp4,65,43.34,74.84,148.5
SLOUNCHED,SLOUNCH_006.mp4,66,44.38,75.44,148.94
SLOUNCHED,SLOUNCH_006.mp4,67,47.34,74.76,152.58
SLOUNCHED,SLOUNCH_006.mp4,68,49.1,74.44,154.66
SLOUNCHED,SLOUNCH_006.mp4,69,48.87,74.57,154.3
SLOUNCHED,SLOUNCH_006.mp4,70,47.79,75.06,152.73
SLOUNCHED,SLOUNCH_006.mp4,71,46.04,76.19,149.85
SLOUNCHED,SLOUNCH_006.mp4,72,44.38,76.44,147.94
SLOUNCHED,SLOUNCH_006.mp4,73,45.0,76.66,148.34
SLOUNCHED,SLOUNCH_006.mp4,74,46.02,76.58,149.44
SLOUNCHED,SLOUNCH_006.mp4,75,47.51,75.99,151.51
SLOUNCHED,SLOUNCH_006.mp4,76,48.59,75.4,153.19
SLOUNCHED,SLOUNCH_006.mp4,77,49.04,74.79,154.25
SLOUNCHED,SLOUNCH_006.mp4,78,49.04,74.54,154.5
SLOUNCHED,SLOUNCH_006.mp4,79,48.59,74.04,154.55
SLOUNCHED,SLOUNCH_006.mp4,80,47.51,74.11,153.4
SLOUNCHED,SLOUNCH_006.mp4,81,47.49,74.4,153.09
SLOUNCHED,SLOUNCH_006.mp4,82,47.9,74.4,153.5
SLOUNCHED,SLOUNCH_006.mp4,83,47.9,74.4,153.5
SLOUNCHED,SLOUNCH_006.mp4,84,47.9,74.44,153.46
SLOUNCHED,SLOUNCH_006.mp4,85,48.12,74.31,153.81
SLOUNCHED,SLOUNCH_006.mp4,86,48.12,74.31,153.81
SLOUNCHED,SLOUNCH_006.mp4,87,48.34,74.15,154.2
SLOUNCHED,SLOUNCH_006.mp4,88,48.34,74.28,154.07
SLOUNCHED,SLOUNCH_006.mp4,89,47.9,74.6,153.3
SLOUNCHED,SLOUNCH_006.mp4,90,47.69,74.77,152.92
SLOUNCHED,SLOUNCH_006.mp4,91,47.9,74.64,153.26
SLOUNCHED,SLOUNCH_006.mp4,92,47.69,74.8,152.88
SLOUNCHED,SLOUNCH_006.mp4,93,47.47,74.87,152.6
SLOUNCHED,SLOUNCH_006.mp4,94,47.67,74.78,152.89
SLOUNCHED,SLOUNCH_006.mp4,95,47.47,74.45,153.02
SLOUNCHED,SLOUNCH_006.mp4,96,47.47,74.33,153.14
SLOUNCHED,SLOUNCH_007.mp4,0,49.7,80.97,148.73
SLOUNCHED,SLOUNCH_007.mp4,1,54.89,89.59,145.3
SLOUNCHED,SLOUNCH_007.mp4,2,47.4,95.34,132.06
SLOUNCHED,SLOUNCH_007.mp4,3,45.21,96.74,128.47
SLOUNCHED,SLOUNCH_007.mp4,4,31.48,94.74,116.74
SLOUNCHED,SLOUNCH_007.mp4,5,34.89,92.96,121.93
SLOUNCHED,SLOUNCH_007.mp4,6,30.76,90.42,120.35
SLOUNCHED,SLOUNCH_007.mp4,7,28.65,89.02,119.64
SLOUNCHED,SLOUNCH_007.mp4,8,29.42,87.33,122.09
SLOUNCHED,SLOUNCH_007.mp4,9,30.06,85.78,124.27
SLOUNCHED,SLOUNCH_007.mp4,10,28.95,85.26,123.69
SLOUNCHED,SLOUNCH_007.mp4,11,28.81,84.41,124.4
SLOUNCHED,SLOUNCH_007.mp4,12,21.75,81.97,119.78
SLOUNCHED,SLOUNCH_007.mp4,13,20.79,80.44,120.35
SLOUNCHED,SLOUNCH_007.mp4,14,19.44,80.54,118.9
SLOUNCHED,SLOUNCH_007.mp4,15,16.24,77.78,118.45
SLOUNCHED,SLOUNCH_007.mp4,16,12.53,77.93,114.6
SLOUNCHED,SLOUNCH_007.mp4,17,11.97,76.69,115.27
SLOUNCHED,SLOUNCH_007.mp4,18,10.83,75.58,115.24
SLOUNCHED,SLOUNCH_007.mp4,19,9.9,75.48,114.42
SLOUNCHED,SLOUNCH_007.mp4,20,10.06,74.93,115.13
SLOUNCHED,SLOUNCH_007.mp4,21,10.11,74.21,115.9
SLOUNCHED,SLOUNCH_007.mp4,22,9.13,73.35,115.77
SLOUNCHED,SLOUNCH_007.mp4,23,8.05,73.48,114.57
SLOUNCHED,SLOUNCH_007.mp4,24,8.79,72.81,115.98
SLOUNCHED,SLOUNCH_007.mp4,25,8.86,71.97,116.9
SLOUNCHED,SLOUNCH_007.mp4,26,9.21,71.65,117.56
SLOUNCHED,SLOUNCH_007.mp4,27,8.63,71.43,117.2
SLOUNCHED,SLOUNCH_007.mp4,28,8.37,71.3,117.07
SLOUNCHED,SLOUNCH_007.mp4,29,8.09,71.35,116.74
SLOUNCHED,SLOUNCH_007.mp4,30,8.05,71.43,116.61
SLOUNCHED,SLOUNCH_007.mp4,31,8.09,71.35,116.74
SLOUNCHED,SLOUNCH_007.mp4,32,8.09,71.22,116.87
SLOUNCHED,SLOUNCH_007.mp4,33,8.42,71.35,117.07
SLOUNCHED,SLOUNCH_007.mp4,34,8.46,71.48,116.98
SLOUNCHED,SLOUNCH_007.mp4,35,8.17,71.7,116.47
SLOUNCHED,SLOUNCH_007.mp4,36,7.92,71.74,116.18
SLOUNCHED,SLOUNCH_007.mp4,37,8.37,71.65,116.72
SLOUNCHED,SLOUNCH_007.mp4,38,8.37,71.52,116.85
SLOUNCHED,SLOUNCH_007.mp4,39,8.37,71.39,116.98
SLOUNCHED,SLOUNCH_007.mp4,40,8.42,71.13,117.29
SLOUNCHED,SLOUNCH_007.mp4,41,8.75,71.05,117.7
SLOUNCHED,SLOUNCH_007.mp4,42,9.08,71.05,118.03
SLOUNCHED,SLOUNCH_007.mp4,43,9.41,71.0,118.41
